,sub,trial_num,trial_num_within_goal,current_state,decision,got_to_goal,got_to_goal_last,goal_switch,control_regressor,RT,eligible_decisions_accuracy,retrieved_cached,planning_depth,delayed_planning,choices,worry,optimally_delayed,optimally_control_choice,optimally_delayed_last
65,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.864406779661017,6,start,1,0,0,1,1,0.35325911663756304,1,0,3,1,space,36,0,0,0
66,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.7288135593220338,7,start,1,0,0,1,1,4.260001645892596,1,1,3,1,space,36,0,0,0
67,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.6101694915254238,8,start,1,0,0,1,1,1.801264156242301,1,1,3,1,space,36,0,0,0
68,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.5932203389830508,9,start,1,0,0,0,1,1.3958485739247024,1,1,3,1,space,36,0,0,0
69,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.5423728813559322,10,start,1,1,0,1,1,1.0069720331129235,1,0,3,1,right,36,1,1,0
70,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.3389830508474576,11,start,1,0,1,1,1,-0.6341238401104843,1,0,3,1,space,36,0,0,1
71,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.3220338983050847,12,start,1,0,0,0,1,0.44063918311581846,1,1,3,1,space,36,0,0,0
72,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.2711864406779661,13,start,1,1,0,1,1,0.2902038899952903,1,0,3,1,right,36,1,1,0
73,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.23728813559322035,14,start,1,0,1,1,1,-1.3505411914140728,1,0,3,1,space,36,0,0,1
74,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.1694915254237288,15,start,1,1,0,1,1,3.3602469066664153,1,0,3,1,right,36,1,1,0
75,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.13559322033898305,16,start,1,0,1,1,1,-2.2072749131897207,1,0,3,1,space,36,0,0,1
76,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.11864406779661017,17,start,1,1,0,0,1,0.23317308695138816,1,0,3,1,right,36,1,1,0
77,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.0847457627118644,18,start,1,1,1,1,1,0.6670598457966268,1,1,3,1,right,36,1,1,1
78,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.05084745762711865,19,start,1,1,1,1,1,0.051643233151838386,1,1,3,1,right,36,1,1,1
79,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,0.0,20,start,1,0,1,1,1,0.028781801425451947,1,0,3,1,space,36,0,0,1
80,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-1.0,1,images/baby.png,2,0,0,1,1,1.8666350038731618,0,0,3,0,space,36,0,0,0
81,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.9830508474576272,2,images/toothbrush.png,2,1,0,0,1,0.5024103141646435,1,0,3,0,space,36,0,0,0
82,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.9491525423728814,3,images/toothbrush.png,2,0,1,1,1,2.201957802376685,1,1,3,0,space,36,0,0,0
83,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.9152542372881356,4,images/toothbrush.png,2,1,0,1,1,-0.9308968842635172,1,1,3,0,space,36,0,0,0
84,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.8983050847457628,5,images/toothbrush.png,2,0,1,0,1,-1.1523295711740975,1,1,3,0,space,36,0,0,0
85,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.864406779661017,6,images/baby.png,2,0,0,1,1,1.6317667579171635,0,1,3,0,space,36,0,0,0
86,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.7288135593220338,7,images/toothbrush.png,2,0,0,1,1,0.56815069038526,1,1,3,0,space,36,0,0,0
87,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.6101694915254238,8,images/baby.png,2,0,0,1,1,1.0198937039567046,0,1,3,0,space,36,0,0,0
88,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.5932203389830508,9,images/toothbrush.png,2,0,0,0,1,1.0517652354352667,1,1,3,0,space,36,0,0,0
89,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.5423728813559322,10,images/toothbrush.png,2,1,0,1,1,0.5440089175562235,1,0,3,0,left,36,1,1,0
90,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.3389830508474576,11,images/baby.png,2,0,1,1,1,0.8477977354288546,0,1,3,0,space,36,0,0,1
91,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.3220338983050847,12,images/baby.png,2,0,0,0,1,-0.1084764763360838,0,1,3,0,space,36,0,0,0
92,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.2711864406779661,13,images/toothbrush.png,2,1,0,1,1,-0.1960148839259572,1,1,3,0,left,36,1,1,0
93,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.23728813559322035,14,images/baby.png,2,0,1,1,1,0.17420537619169696,0,1,3,0,space,36,0,0,1
94,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.1694915254237288,15,images/toothbrush.png,2,1,0,1,1,0.40779572344644677,1,1,3,0,left,36,1,1,0
95,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.13559322033898305,16,images/baby.png,2,0,1,1,1,0.22809129103814332,0,1,3,0,space,36,0,0,1
96,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.11864406779661017,17,images/toothbrush.png,2,1,0,0,1,-0.5814269309495373,1,1,3,0,left,36,1,1,0
97,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.0847457627118644,18,images/toothbrush.png,2,1,1,1,1,-1.1721511920029801,1,1,3,0,left,36,1,1,1
98,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.05084745762711865,19,images/toothbrush.png,2,1,1,1,1,-1.003756757655431,1,1,3,0,left,36,1,1,1
99,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,0.0,20,images/baby.png,2,0,1,1,1,-0.13788370736338637,0,1,3,0,space,36,0,0,1
100,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-1.0,1,images/bowtie.png,3,0,0,1,1,0.6851654108182876,0,0,3,0,space,36,0,0,0
101,5PARTICIPANT_thisExp_2022-08-04_10h44.32.510.csv,-0.9830508474576272,2,images/car.png,3,1,0,0,1,1.6746074844171968,0,0,3,0,left,36,0,1,0
