,MB_beta,forgetting,MB_depth,MB_breadth_A1,MB_breadth_A2,rewardEffectCache,cache,CB,repeat_control
61,1.0450821116312614,0.04760158808975422,0.7810621524349743,4.44910388452486,0.46207025727498513,0.9596698405920003,2.912417962813942,1.89023838865279,3.1881998868214474
62,1.2420813863474816,0.05299012496572608,0.05343602183042645,3.7009695346663083,0.6035927422068068,0.4986100237116028,1.9092730406755702,0.25306377768229105,2.8384321899785254
63,0.7210498180473754,0.05873847290732309,0.03278355812156075,3.2834339253104377,1.2026483349381603,0.21117511104119963,2.0180677898039163,0.020586547765075944,1.826307633388428
64,1.251124910321196,0.04394427352485253,0.7977484712996474,4.537361442527951,0.394557805515778,0.985937465368787,2.8546379758363227,1.6654877790295393,2.5194805564219336
65,1.6113286444535764,0.10600101644235535,0.5406088134891113,0.8155468797033165,0.01283773304957362,0.7420272268958475,1.7378693105997114,-0.6671386812369521,0.849299417822308
66,1.2794850965918083,0.04858926806167319,0.8148900755191775,4.622596945009402,0.3390391926719511,0.9546192824398525,2.89512240788644,1.643697298160485,2.6821598306018166
67,2.0528424938834884,0.030854566825498093,0.7712096467335551,1.1227984413622285,0.7981900810997961,0.6387467756965879,1.2023412940026512,0.3802458652363297,8.860421453551334
68,1.2788511971175776,0.055110151384158035,0.9057638108873356,3.7136762234203746,1.475430084546705,0.6754577758274121,2.9922378613909215,-0.0531272258001601,2.9738281411211984
69,0.9144326615113927,0.06663379563514907,0.41383681957658874,3.312369581616566,0.7393552138258521,0.5005105257886434,0.8354700786111613,1.2200414573425908,3.036570640475195
70,0.3144444732857905,0.04883858835055932,0.31262256299178315,4.013703436678966,1.2342278173810612,0.44894816738299187,3.3626286628695508,-0.9625890955051747,0.5195002030352204
71,0.342447326186363,0.0031257709276206577,0.527193668607968,5.260976197967792,0.937961890418131,0.5036051505462646,2.282142994870278,-0.9293686281897557,0.32321062089174674
72,1.9240158424530744,0.047974571151927964,0.8806095076972825,3.544251685228109,2.275479974051672,0.8385221362356892,2.623689628022083,-0.1824063363279918,2.859110213662263
73,0.9407104122824856,0.034632522301534574,0.20375200892339634,3.624481525710027,0.3963087821770136,0.45958561968156025,0.9243429370845815,0.1494764895569031,2.0850000337973205
74,2.6745114754556187,0.04108536774612032,0.8842226026910949,5.59312915265366,2.8209257704336554,0.9780957334397546,2.7595569967186186,-0.3328799897607253,2.187057325367964
75,0.6065241412994758,0.06061488126699982,0.8099039747169888,4.484512435731457,0.404899412803294,1.1079324664196815,2.3560720065728873,1.79415585466601,1.1074257980077271
76,0.6559207021054847,0.024043855822612842,0.6480655688023297,2.4733756093103594,0.973243892275266,0.8100601067524213,1.9453915551792198,-0.8452870112788146,5.424443473369028
77,0.7943926548003051,0.014774821706502983,0.14099857152549303,6.4330437091829085,0.37437007341792766,0.5172621366362856,3.428185826466685,0.9084493716719454,0.21433729883974692
78,0.5234558170901344,0.06174109273976641,0.2567160299974669,4.183989213302977,0.20790155097095325,0.5297359034772184,0.8608568845097804,-0.7032556897416863,2.3660912571417687
79,1.6820643493559029,0.033545598706667255,0.6725182640592622,4.412021482579629,0.06589077675240104,1.3332886991526385,2.745752795043633,-0.23987158070696257,2.8385057942754734
80,0.7873186641603848,0.045611712050177305,0.5920380426287759,4.1536794331869835,0.5564467677614288,0.7984016249394463,1.7021134334244392,-0.1973061883213136,5.68992476648701
81,1.5284851432917033,0.08413692773366488,0.9091578484554028,3.286357777508562,0.7234623007498336,0.5659153591123616,1.8541497979486543,0.2177708323893445,1.3862810961845984
82,0.7488343134721653,0.14611252204065361,0.6529968277477014,3.638418429842015,0.6216551355273645,0.4913356553407508,1.6110290128045694,-0.054458656422369356,0.7368258634994282
83,1.6094712397567261,0.048952481174713125,0.8169188589024423,5.111760705467704,0.7842876491004689,0.909457236291651,3.7229848922119193,0.5831370384404162,1.510879678427658
84,2.415995558635811,0.050722545600598,0.27436090623243325,3.6407540303996946,0.23504106832537267,0.8902109254266287,1.3908351006825175,1.42838214911486,1.484443711334308
85,1.3191903569085865,0.05687419818431423,0.6996706381901938,5.104418851084622,1.0784398277813623,0.756269945996602,2.6502178077209746,0.6911529030448781,1.2713768156177154
86,1.8448619530307486,0.026568920945908302,0.7662246482409055,3.9549229943707815,0.4853308447401224,1.1789066292530683,4.047313582816193,-0.09351430321985177,1.8937548501113328
87,1.1899022340665493,0.04359072493881952,0.8389464475009062,4.2544816122494815,0.28616642058517705,0.7344338870729107,3.2274778875746746,1.3223654617348828,0.9763937828588931
88,0.23301398719637156,0.012590858521886478,0.761929295141266,2.502006330305583,0.3689215093108136,0.5999300222744135,1.4489762230119527,-1.057037349469127,3.0406884444617495
89,0.1352473715306035,0.040783802088079975,0.7888533064193652,6.544247912342601,0.332667347554647,0.12903386456289806,2.2142958473344767,-2.349085485376939,5.003123746447948
90,1.2528111024885584,0.04505418010060855,0.8048443007190648,4.551218727136067,0.39318421902879824,0.9960533999554417,2.7974557871786727,1.6518377788823795,2.7022572907790807
91,1.0693582108697977,0.04572233322116504,0.7989352604424691,4.395399891827452,0.4648568073843857,0.9522875891447355,2.8989375254274785,1.9107791522530537,3.207176017655898
92,1.0285234671499168,0.045396045625942176,0.8057211313250356,4.332977547340839,0.5142795100270758,0.9921943371651794,2.886241484041956,1.8873576451575378,3.4161248141499962
93,1.1766517080213288,0.10755360798975014,0.9647101334373726,0.5880963164001449,0.023313177420902963,0.762103342164502,1.6472869929129208,0.05414660151518591,3.063895935625392
94,1.533225068110721,0.07629651424734962,0.9570890925208934,5.128207144399295,1.2958482213562137,1.0358261462952054,1.797800208711918,-0.7562770489557884,1.519779665465688
95,1.2358180611121448,0.02416619377278032,0.38270469735893575,4.1779793076137794,1.5294057366049238,0.7408091299835735,2.206093456733086,-1.4112306530538836,2.9890287358222922
96,0.2397975261509488,0.006568018585717338,0.8794867710329963,1.9605357749553036,1.4453692359913377,0.5794281627441729,2.22016636399629,0.10779230164146675,0.8471519795446192
97,1.7851827571184133,0.039435409902067946,0.5511366580422079,4.9487445221940245,0.6742428628171303,1.3134479336554987,2.6367977048115963,0.20544372243703263,3.8496130188968642
98,1.468183464543391,0.1596071502105555,0.6530176355520712,0.9057195058855836,0.05877385002738482,0.7485010747131642,2.6903380971504958,-0.29953215975303166,1.5300866511298783
99,0.49980784090616237,0.12952773552217078,0.8232707986325636,4.004428323085362,0.4512001702123589,1.036539076851121,2.163879529075257,0.7928733191440986,4.093507402983705
100,0.8527531482587432,0.041970777492737435,0.11934391864880287,5.157134870845372,1.927021384786193,0.703167015267679,1.8160631398566018,1.7759532308101198,0.16384336274049116
101,1.2459549337631324,0.04709319044179451,0.8189737424505201,4.645214693711565,0.38370401196310644,0.9610435628475007,2.8509693217522463,1.6853756168501304,2.718804731068028
102,1.4727078685906192,0.024014054726170152,0.7087969353238023,2.3323405690815164,2.0929031255637596,1.4866603888367809,2.4513869308903624,-0.6784744236941788,3.7246485198224533
103,1.6545273912649225,0.1003983938399857,0.8394803714020155,1.7237360852422037,1.72554421865292,0.9145766021774682,1.6272592297585051,0.10113218825914487,3.401588094548539
104,2.161670050175523,0.03270870253909257,0.6613435808563181,4.3479632966555695,0.444692057652883,0.6006786931098773,3.9775902944891026,-0.04883437405575947,2.2597479255835604
105,0.9239032887211189,0.04458542585755402,0.8362612016228598,2.1046394597656013,0.5083914786104489,0.838973934902573,2.709584397471633,1.3281012690225749,0.9050701411722707
106,1.3567964935279972,0.05016451176277536,0.8087132578385724,2.154864477498797,0.47423065395918007,1.1301551376081957,2.8549506044621786,1.1295136120917548,0.7916678749620084
107,2.191325739898762,0.056846652976638046,0.9118596785788077,5.447909899596593,0.006594500586610763,1.06105421754305,2.2912954619056722,0.27612089210697155,1.260175558442925
108,1.2864611969066975,0.14442297781034016,0.6258608952824591,2.448849632846551,1.298150797640041,1.1541233449840445,1.880140131011573,0.1433757673656061,1.2271891709873777
109,1.0061210407664345,0.1254036221085264,0.5961011359265518,4.100360575145109,0.6657056946723505,0.9846886361136535,1.5308215354872163,0.13441833171326975,4.601339851602253
110,0.9062009733775044,0.05665857572983653,0.7412982948502297,3.55970958971253,0.44433652648177946,1.0305324764693327,2.040501297517729,2.1401655403146362,3.7794288145890156
111,0.9006373205822165,0.02811265459988151,0.06234478513546182,4.982183343343132,0.9587702738106274,0.1383523822489917,1.9937853200284659,-0.8858017086847545,2.4761279913491068
112,1.3031086256507107,0.05532777858519481,0.595778363554855,3.6469902069438085,1.320694957555538,1.1050664033053426,1.6207019301758194,0.9536230043574658,1.5574076950547395
113,0.747086949800053,0.0887787484498784,0.6381270414674086,4.069046496180152,0.5953229254023903,0.5198210881193484,1.3314409151832463,1.1308564022958432,3.7026515759049325
114,0.5060021409520938,0.06686754709340959,0.9514370261312292,1.1491622179930436,1.149196084210719,0.9112075565081361,0.9373632793646676,-0.8152035384108529,8.584479276311868
115,2.1284198706603252,0.04644357365415371,0.8872031819827305,5.342481498510336,0.06608972843481577,0.9380190373500686,2.95326262478416,0.3404143853922589,0.8758346169776781
116,2.8320755338390855,0.04094474051202315,0.8852905234823982,5.787973514971476,2.8381915915707925,1.0766499453865266,2.9758935000507543,-0.4302395043854349,1.3394711137701063
117,1.2399743240762628,0.06925040110656615,0.9216433505856845,4.741849729506969,2.20485418174838,0.5141089719009296,1.2597178619580847,-0.7169985626113128,5.161011616048739
118,1.666308003288706,0.05306418646988324,0.06927796360770404,3.8872852275217133,1.2197028118419435,0.6499253421810284,1.6952599851622763,-1.6649492971912194,1.1871800701741861
119,1.3326491013816146,0.05194323044190567,0.7834502163427586,4.770175446375755,0.1604192000742926,0.8837217447848464,2.105788320957573,0.4179813770265455,3.016897601837562
120,0.9287226547108984,0.04379003138893306,0.7096973497358925,1.4539823749655771,0.3378928222860246,0.08622643313994965,2.9023155118009702,0.5979530021657035,5.805511217066492
121,0.7985388691900388,0.062236397643781534,0.3485472814224956,3.1488064434507463,0.7262894939105977,0.5835104383102484,1.6352960484163632,1.5556487562702532,1.916340892909365
122,1.1945659614114714,0.01730859360375034,0.0621794186157321,4.529813772652181,1.5057251299292895,0.5980462842307099,1.4419140618161426,-1.0244711609853487,0.4221239814726707
123,0.46146510327100754,0.07005461815558925,0.6787304612739853,3.399776539941703,0.16364201063347095,-0.4308452934720042,1.429873921012605,0.20653580088845722,1.4389204080009177
124,1.1923466046433695,0.051064419477996566,0.7644391207793977,2.765260439619479,1.6743438139439455,0.9261585403595154,2.076294016672697,-0.8390885346290324,0.49015888848592404
125,1.5689402553669862,0.046649041579683984,0.935972304241174,0.7530853619430805,0.04454964943674536,0.6279792112522682,2.1850275799580583,1.2158456784329874,3.3774356525571867
126,1.596059836642683,0.015148794286327054,0.6682698369729498,4.832489526420647,1.249969058649308,1.088447657804931,3.360530265506995,0.4905718142335436,2.5542654742870203
