agent,planning_depth,trial_num_within_goal,decision,meta_rollouts,plan_rollouts,total_rollouts
19,2,2,3,0.0,0.0,0.0
19,2,3,1,0.0,0.0,0.0
19,2,3,2,0.0,3.8761011266018324,3.8761011266018324
19,2,3,3,0.0,0.0,0.0
19,2,4,1,0.0,0.0,0.0
19,2,4,2,0.0,3.8761011266018324,3.8761011266018324
19,2,4,3,0.0,0.0,0.0
19,2,5,1,0.0,0.0,0.0
19,2,5,2,0.0,3.8761011266018324,3.8761011266018324
19,2,5,3,0.0,0.0,0.0
19,2,6,1,0.0,0.0,0.0
19,2,6,2,0.0,3.8761011266018324,3.8761011266018324
19,2,6,3,0.0,0.0,0.0
19,2,7,1,0.0,0.0,0.0
19,2,7,2,0.0,3.8761011266018324,3.8761011266018324
19,2,7,3,0.0,0.0,0.0
19,2,8,1,0.0,0.0,0.0
19,2,8,2,0.0,3.8761011266018324,3.8761011266018324
19,2,8,3,0.0,0.0,0.0
19,2,9,1,0.0,0.0,0.0
19,2,9,2,0.0,3.8761011266018324,3.8761011266018324
19,2,9,3,0.0,0.0,0.0
19,2,10,1,0.0,0.0,0.0
19,2,10,2,0.0,3.8761011266018324,3.8761011266018324
19,2,10,3,0.0,0.0,0.0
19,2,11,1,0.0,0.0,0.0
19,2,11,2,0.0,3.8761011266018324,3.8761011266018324
19,2,11,3,0.0,0.0,0.0
19,2,12,1,0.0,0.0,0.0
19,2,12,2,0.0,3.8761011266018324,3.8761011266018324
19,2,12,3,0.0,0.0,0.0
19,2,13,1,0.0,0.0,0.0
19,2,13,2,0.0,3.8761011266018324,3.8761011266018324
19,2,13,3,0.0,0.0,0.0
19,2,14,1,0.0,0.0,0.0
19,2,14,2,0.0,3.8761011266018324,3.8761011266018324
19,2,14,3,0.0,0.0,0.0
19,2,15,1,0.0,0.0,0.0
19,2,15,2,0.0,3.8761011266018324,3.8761011266018324
19,2,15,3,0.0,0.0,0.0
19,2,16,1,0.0,0.0,0.0
19,2,16,2,0.0,3.8761011266018324,3.8761011266018324
19,2,16,3,0.0,0.0,0.0
19,2,17,1,0.0,0.0,0.0
19,2,17,2,0.0,3.8761011266018324,3.8761011266018324
19,2,17,3,0.0,0.0,0.0
19,2,18,1,0.0,0.0,0.0
19,2,18,2,0.0,3.8761011266018324,3.8761011266018324
19,2,18,3,0.0,0.0,0.0
19,2,19,1,0.0,0.0,0.0
19,2,19,2,0.0,3.8761011266018324,3.8761011266018324
19,2,19,3,0.0,0.0,0.0
19,2,20,1,0.0,0.0,0.0
19,2,20,2,0.0,3.8761011266018324,3.8761011266018324
19,2,20,3,2.0,2.0,4.0
19,1,1,1,4.670201183380856,3.8761011266018324,8.54630230998269
19,1,1,2,0.0,0.0,0.0
19,1,1,3,0.0,0.0,0.0
19,1,2,1,0.7941000567790231,3.8761011266018324,4.670201183380856
19,1,2,2,0.0,0.0,0.0
19,1,2,3,0.0,0.0,0.0
19,1,3,1,0.7941000567790231,3.8761011266018324,4.670201183380856
19,1,3,2,0.0,0.0,0.0
19,1,3,3,0.0,0.0,0.0
19,1,4,1,0.0,3.8761011266018324,3.8761011266018324
19,1,4,2,2.794100056779023,2.0,4.794100056779023
19,1,4,3,2.0,2.0,4.0
19,1,5,1,0.0,0.0,0.0
19,1,5,2,0.0,0.0,0.0
19,1,5,3,0.0,2.0,2.0
19,1,6,1,0.0,0.0,0.0
19,1,6,2,0.0,0.0,0.0
19,1,6,3,0.0,2.0,2.0
19,1,7,1,0.0,0.0,0.0
19,1,7,2,0.0,0.0,0.0
19,1,7,3,0.0,2.0,2.0
19,1,8,1,0.0,0.0,0.0
19,1,8,2,0.0,0.0,0.0
19,1,8,3,0.0,2.0,2.0
19,1,9,1,0.0,0.0,0.0
19,1,9,2,0.0,0.0,0.0
19,1,9,3,0.0,2.0,2.0
19,1,10,1,0.0,0.0,0.0
19,1,10,2,0.0,0.0,0.0
19,1,10,3,0.0,2.0,2.0
19,1,11,1,0.0,0.0,0.0
19,1,11,2,0.0,0.0,0.0
19,1,11,3,0.0,2.0,2.0
19,1,12,1,0.0,0.0,0.0
19,1,12,2,0.0,0.0,0.0
19,1,12,3,0.0,2.0,2.0
19,1,13,1,0.0,0.0,0.0
19,1,13,2,0.0,0.0,0.0
19,1,13,3,0.0,2.0,2.0
19,1,14,1,0.0,0.0,0.0
19,1,14,2,0.0,0.0,0.0
19,1,14,3,0.0,2.0,2.0
19,1,15,1,0.0,0.0,0.0
19,1,15,2,0.0,0.0,0.0
19,1,15,3,0.0,2.0,2.0
19,1,16,1,0.0,0.0,0.0
19,1,16,2,0.0,0.0,0.0
19,1,16,3,0.0,2.0,2.0
19,1,17,1,0.0,0.0,0.0
19,1,17,2,0.0,0.0,0.0
19,1,17,3,0.0,2.0,2.0
19,1,18,1,0.0,0.0,0.0
19,1,18,2,0.0,0.0,0.0
19,1,18,3,0.0,2.0,2.0
19,1,19,1,0.0,0.0,0.0
19,1,19,2,0.0,0.0,0.0
19,1,19,3,0.0,2.0,2.0
19,1,20,1,0.0,0.0,0.0
19,1,20,2,0.0,0.0,0.0
19,1,20,3,0.0,2.0,2.0
20,3,1,1,3.8761011266018324,3.8761011266018324,7.752202253203665
20,3,1,2,3.8761011266018324,3.8761011266018324,7.752202253203665
20,3,1,3,0.0,0.0,0.0
20,3,2,1,3.8761011266018324,3.8761011266018324,7.752202253203665
20,3,2,2,0.0,0.0,0.0
20,3,2,3,0.0,0.0,0.0
20,3,3,1,0.0,3.8761011266018324,3.8761011266018324
20,3,3,2,0.0,0.0,0.0
20,3,3,3,0.0,0.0,0.0
20,3,4,1,0.0,3.8761011266018324,3.8761011266018324
20,3,4,2,0.0,0.0,0.0
20,3,4,3,0.0,0.0,0.0
20,3,5,1,0.0,3.8761011266018324,3.8761011266018324
20,3,5,2,0.0,3.8761011266018324,3.8761011266018324
20,3,5,3,0.0,0.0,0.0
20,3,6,1,0.0,0.0,0.0
20,3,6,2,0.0,3.8761011266018324,3.8761011266018324
20,3,6,3,0.0,0.0,0.0
20,3,7,1,0.0,3.8761011266018324,3.8761011266018324
20,3,7,2,0.0,0.0,0.0
20,3,7,3,0.0,0.0,0.0
20,3,8,1,0.0,3.8761011266018324,3.8761011266018324
20,3,8,2,0.0,3.8761011266018324,3.8761011266018324
20,3,8,3,0.0,0.0,0.0
20,3,9,1,0.0,0.0,0.0
20,3,9,2,0.0,3.8761011266018324,3.8761011266018324
20,3,9,3,0.0,0.0,0.0
20,3,10,1,0.0,3.8761011266018324,3.8761011266018324
20,3,10,2,0.0,0.0,0.0
20,3,10,3,0.0,0.0,0.0
20,3,11,1,0.0,3.8761011266018324,3.8761011266018324
20,3,11,2,0.0,0.0,0.0
20,3,11,3,0.0,0.0,0.0
20,3,12,1,0.0,3.8761011266018324,3.8761011266018324
20,3,12,2,0.0,3.8761011266018324,3.8761011266018324
20,3,12,3,0.0,0.0,0.0
20,3,13,1,0.0,3.8761011266018324,3.8761011266018324
20,3,13,2,0.0,3.8761011266018324,3.8761011266018324
20,3,13,3,0.0,0.0,0.0
20,3,14,1,0.0,0.0,0.0
20,3,14,2,0.0,3.8761011266018324,3.8761011266018324
20,3,14,3,0.0,0.0,0.0
20,3,15,1,0.0,3.8761011266018324,3.8761011266018324
20,3,15,2,0.0,0.0,0.0
20,3,15,3,0.0,0.0,0.0
20,3,16,1,0.0,3.8761011266018324,3.8761011266018324
20,3,16,2,0.0,0.0,0.0
20,3,16,3,0.0,0.0,0.0
20,3,17,1,0.0,3.8761011266018324,3.8761011266018324
20,3,17,2,0.0,0.0,0.0
20,3,17,3,0.0,0.0,0.0
20,3,18,1,0.0,3.8761011266018324,3.8761011266018324
20,3,18,2,0.0,0.0,0.0
20,3,18,3,0.0,0.0,0.0
20,3,19,1,0.0,3.8761011266018324,3.8761011266018324
20,3,19,2,0.0,0.0,0.0
20,3,19,3,0.0,0.0,0.0
20,3,20,1,0.0,3.8761011266018324,3.8761011266018324
20,3,20,2,0.0,0.0,0.0
20,3,20,3,0.0,0.0,0.0
20,2,1,1,4.670201183380856,3.8761011266018324,8.54630230998269
20,2,1,2,0.0,0.0,0.0
20,2,1,3,0.0,0.0,0.0
20,2,2,1,0.7941000567790231,3.8761011266018324,4.670201183380856
20,2,2,2,0.0,0.0,0.0
20,2,2,3,0.0,0.0,0.0
20,2,3,1,0.7941000567790231,3.8761011266018324,4.670201183380856
20,2,3,2,3.8761011266018324,3.8761011266018324,7.752202253203665
20,2,3,3,0.0,0.0,0.0
20,2,4,1,0.0,0.0,0.0
20,2,4,2,0.0,3.8761011266018324,3.8761011266018324
20,2,4,3,0.0,0.0,0.0
20,2,5,1,0.0,0.0,0.0
20,2,5,2,0.0,3.8761011266018324,3.8761011266018324
20,2,5,3,0.0,0.0,0.0
20,2,6,1,0.0,0.0,0.0
20,2,6,2,0.0,3.8761011266018324,3.8761011266018324
20,2,6,3,0.0,0.0,0.0
20,2,7,1,0.0,0.0,0.0
20,2,7,2,0.0,3.8761011266018324,3.8761011266018324
20,2,7,3,0.0,0.0,0.0
20,2,8,1,0.0,0.0,0.0
20,2,8,2,0.0,3.8761011266018324,3.8761011266018324
20,2,8,3,0.0,0.0,0.0
20,2,9,1,0.0,0.0,0.0
20,2,9,2,0.0,3.8761011266018324,3.8761011266018324
20,2,9,3,0.0,0.0,0.0
20,2,10,1,0.0,0.0,0.0
20,2,10,2,0.0,3.8761011266018324,3.8761011266018324
20,2,10,3,2.0,2.0,4.0
20,2,11,1,0.0,0.0,0.0
20,2,11,2,0.0,0.0,0.0
20,2,11,3,0.0,2.0,2.0
20,2,12,1,0.0,0.0,0.0
20,2,12,2,0.0,0.0,0.0
20,2,12,3,0.0,2.0,2.0
20,2,13,1,0.7941000567790231,3.8761011266018324,4.670201183380856
20,2,13,2,0.0,3.8761011266018324,3.8761011266018324
20,2,13,3,0.0,0.0,0.0
20,2,14,1,0.0,0.0,0.0
20,2,14,2,0.0,3.8761011266018324,3.8761011266018324
20,2,14,3,0.0,0.0,0.0
20,2,15,1,0.0,0.0,0.0
20,2,15,2,0.0,3.8761011266018324,3.8761011266018324
20,2,15,3,0.0,0.0,0.0
20,2,16,1,0.0,0.0,0.0
20,2,16,2,0.0,3.8761011266018324,3.8761011266018324
20,2,16,3,0.0,0.0,0.0
20,2,17,1,0.0,0.0,0.0
20,2,17,2,0.0,3.8761011266018324,3.8761011266018324
20,2,17,3,0.0,0.0,0.0
20,2,18,1,0.0,0.0,0.0
20,2,18,2,0.0,3.8761011266018324,3.8761011266018324
20,2,18,3,0.0,0.0,0.0
20,2,19,1,0.0,0.0,0.0
20,2,19,2,0.0,3.8761011266018324,3.8761011266018324
20,2,19,3,0.0,0.0,0.0
20,2,20,1,0.0,0.0,0.0
20,2,20,2,0.0,3.8761011266018324,3.8761011266018324
20,2,20,3,0.0,0.0,0.0
20,1,1,1,4.670201183380856,3.8761011266018324,8.54630230998269
20,1,1,2,0.0,0.0,0.0
20,1,1,3,0.0,0.0,0.0
20,1,2,1,0.7941000567790231,3.8761011266018324,4.670201183380856
20,1,2,2,2.794100056779023,2.0,4.794100056779023
20,1,2,3,0.0,0.0,0.0
20,1,3,1,0.0,0.0,0.0
20,1,3,2,0.7941000567790231,2.0,2.794100056779023
20,1,3,3,2.0,2.0,4.0
20,1,4,1,0.0,0.0,0.0
20,1,4,2,0.0,0.0,0.0
20,1,4,3,0.0,2.0,2.0
20,1,5,1,0.0,0.0,0.0
20,1,5,2,0.0,0.0,0.0
20,1,5,3,0.0,2.0,2.0
20,1,6,1,0.0,0.0,0.0
20,1,6,2,0.0,0.0,0.0
20,1,6,3,0.0,2.0,2.0
20,1,7,1,0.0,0.0,0.0
20,1,7,2,0.0,0.0,0.0
20,1,7,3,0.0,2.0,2.0
20,1,8,1,0.0,0.0,0.0
20,1,8,2,0.0,0.0,0.0
20,1,8,3,0.0,2.0,2.0
20,1,9,1,0.0,0.0,0.0
20,1,9,2,0.0,0.0,0.0
20,1,9,3,0.0,2.0,2.0
20,1,10,1,0.0,0.0,0.0
20,1,10,2,0.0,0.0,0.0
20,1,10,3,0.0,2.0,2.0
20,1,11,1,0.0,0.0,0.0
20,1,11,2,0.0,0.0,0.0
20,1,11,3,0.0,2.0,2.0
20,1,12,1,0.0,0.0,0.0
20,1,12,2,0.0,0.0,0.0
20,1,12,3,0.0,2.0,2.0
20,1,13,1,0.0,0.0,0.0
20,1,13,2,0.0,0.0,0.0
20,1,13,3,0.0,2.0,2.0
20,1,14,1,0.0,0.0,0.0
20,1,14,2,0.0,0.0,0.0
20,1,14,3,0.0,2.0,2.0
20,1,15,1,0.0,0.0,0.0
20,1,15,2,0.0,0.0,0.0
20,1,15,3,0.0,2.0,2.0
20,1,16,1,0.0,0.0,0.0
20,1,16,2,0.0,0.0,0.0
20,1,16,3,0.0,2.0,2.0
20,1,17,1,0.0,0.0,0.0
20,1,17,2,0.0,0.0,0.0
20,1,17,3,0.0,2.0,2.0
20,1,18,1,0.0,0.0,0.0
20,1,18,2,0.0,0.0,0.0
20,1,18,3,0.0,2.0,2.0
20,1,19,1,0.0,0.0,0.0
20,1,19,2,0.0,0.0,0.0
20,1,19,3,0.0,2.0,2.0
20,1,20,1,0.0,0.0,0.0
20,1,20,2,0.0,0.0,0.0
20,1,20,3,0.0,2.0,2.0
21,3,1,1,3.8761011266018324,3.8761011266018324,7.752202253203665
21,3,1,2,3.8761011266018324,3.8761011266018324,7.752202253203665
21,3,1,3,0.0,0.0,0.0
21,3,2,1,0.0,0.0,0.0
21,3,2,2,0.0,3.8761011266018324,3.8761011266018324
21,3,2,3,0.0,0.0,0.0
21,3,3,1,3.8761011266018324,3.8761011266018324,7.752202253203665
21,3,3,2,0.0,0.0,0.0
21,3,3,3,0.0,0.0,0.0
21,3,4,1,0.0,3.8761011266018324,3.8761011266018324
21,3,4,2,0.0,3.8761011266018324,3.8761011266018324
21,3,4,3,0.0,0.0,0.0
21,3,5,1,0.0,3.8761011266018324,3.8761011266018324
21,3,5,2,0.0,3.8761011266018324,3.8761011266018324
21,3,5,3,0.0,0.0,0.0
21,3,6,1,0.0,3.8761011266018324,3.8761011266018324
21,3,6,2,0.0,0.0,0.0
21,3,6,3,0.0,0.0,0.0
21,3,7,1,0.0,3.8761011266018324,3.8761011266018324
21,3,7,2,0.0,0.0,0.0
21,3,7,3,0.0,0.0,0.0
21,3,8,1,0.0,3.8761011266018324,3.8761011266018324
21,3,8,2,0.0,0.0,0.0
21,3,8,3,0.0,0.0,0.0
21,3,9,1,0.0,3.8761011266018324,3.8761011266018324
21,3,9,2,0.0,0.0,0.0
21,3,9,3,0.0,0.0,0.0
21,3,10,1,0.0,3.8761011266018324,3.8761011266018324
21,3,10,2,0.0,0.0,0.0
21,3,10,3,0.0,0.0,0.0
21,3,11,1,0.0,3.8761011266018324,3.8761011266018324
21,3,11,2,0.0,0.0,0.0
21,3,11,3,0.0,0.0,0.0
21,3,12,1,0.0,3.8761011266018324,3.8761011266018324
21,3,12,2,0.0,0.0,0.0
21,3,12,3,0.0,0.0,0.0
21,3,13,1,0.0,3.8761011266018324,3.8761011266018324
21,3,13,2,0.0,0.0,0.0
21,3,13,3,0.0,0.0,0.0
21,3,14,1,0.0,3.8761011266018324,3.8761011266018324
21,3,14,2,0.0,0.0,0.0
21,3,14,3,0.0,0.0,0.0
21,3,15,1,0.0,3.8761011266018324,3.8761011266018324
21,3,15,2,0.0,0.0,0.0
21,3,15,3,0.0,0.0,0.0
21,3,16,1,0.0,3.8761011266018324,3.8761011266018324
21,3,16,2,0.0,0.0,0.0
21,3,16,3,0.0,0.0,0.0
21,3,17,1,0.0,3.8761011266018324,3.8761011266018324
21,3,17,2,0.0,0.0,0.0
21,3,17,3,0.0,0.0,0.0
21,3,18,1,0.0,3.8761011266018324,3.8761011266018324
21,3,18,2,0.0,3.8761011266018324,3.8761011266018324
21,3,18,3,0.0,0.0,0.0
21,3,19,1,0.0,3.8761011266018324,3.8761011266018324
21,3,19,2,0.0,3.8761011266018324,3.8761011266018324
21,3,19,3,0.0,0.0,0.0
21,3,20,1,0.0,3.8761011266018324,3.8761011266018324
21,3,20,2,0.0,0.0,0.0
21,3,20,3,0.0,0.0,0.0
21,2,1,1,4.670201183380856,3.8761011266018324,8.54630230998269
21,2,1,2,0.0,0.0,0.0
21,2,1,3,0.0,0.0,0.0
21,2,2,1,0.7941000567790231,3.8761011266018324,4.670201183380856
21,2,2,2,3.8761011266018324,3.8761011266018324,7.752202253203665
21,2,2,3,0.0,0.0,0.0
21,2,3,1,0.0,0.0,0.0
21,2,3,2,0.0,3.8761011266018324,3.8761011266018324
21,2,3,3,0.0,0.0,0.0
21,2,4,1,0.0,0.0,0.0
21,2,4,2,0.0,3.8761011266018324,3.8761011266018324
21,2,4,3,2.0,2.0,4.0
21,2,5,1,0.7941000567790231,3.8761011266018324,4.670201183380856
21,2,5,2,0.0,3.8761011266018324,3.8761011266018324
21,2,5,3,0.0,0.0,0.0
21,2,6,1,0.0,0.0,0.0
21,2,6,2,0.0,3.8761011266018324,3.8761011266018324
21,2,6,3,0.0,0.0,0.0
21,2,7,1,0.0,0.0,0.0
21,2,7,2,0.0,3.8761011266018324,3.8761011266018324
21,2,7,3,0.0,0.0,0.0
21,2,8,1,0.0,0.0,0.0
21,2,8,2,0.0,3.8761011266018324,3.8761011266018324
21,2,8,3,0.0,0.0,0.0
21,2,9,1,0.0,0.0,0.0
21,2,9,2,0.0,3.8761011266018324,3.8761011266018324
21,2,9,3,0.0,0.0,0.0
21,2,10,1,0.0,0.0,0.0
21,2,10,2,0.0,3.8761011266018324,3.8761011266018324
21,2,10,3,0.0,0.0,0.0
21,2,11,1,0.0,0.0,0.0
21,2,11,2,0.0,3.8761011266018324,3.8761011266018324
21,2,11,3,0.0,0.0,0.0
21,2,12,1,0.0,0.0,0.0
21,2,12,2,0.0,3.8761011266018324,3.8761011266018324
21,2,12,3,0.0,2.0,2.0
21,2,13,1,0.7941000567790231,3.8761011266018324,4.670201183380856
21,2,13,2,0.0,3.8761011266018324,3.8761011266018324
21,2,13,3,0.0,0.0,0.0
21,2,14,1,0.0,0.0,0.0
21,2,14,2,0.0,3.8761011266018324,3.8761011266018324
21,2,14,3,0.0,0.0,0.0
21,2,15,1,0.0,0.0,0.0
21,2,15,2,0.0,3.8761011266018324,3.8761011266018324
21,2,15,3,0.0,0.0,0.0
21,2,16,1,0.0,0.0,0.0
21,2,16,2,0.0,3.8761011266018324,3.8761011266018324
21,2,16,3,0.0,0.0,0.0
21,2,17,1,0.0,0.0,0.0
21,2,17,2,0.0,3.8761011266018324,3.8761011266018324
21,2,17,3,0.0,2.0,2.0
21,2,18,1,0.0,3.8761011266018324,3.8761011266018324
21,2,18,2,0.0,3.8761011266018324,3.8761011266018324
21,2,18,3,0.0,2.0,2.0
21,2,19,1,0.0,3.8761011266018324,3.8761011266018324
21,2,19,2,0.0,3.8761011266018324,3.8761011266018324
21,2,19,3,0.0,0.0,0.0
21,2,20,1,0.0,0.0,0.0
21,2,20,2,0.0,3.8761011266018324,3.8761011266018324
21,2,20,3,0.0,0.0,0.0
21,1,1,1,4.670201183380856,3.8761011266018324,8.54630230998269
21,1,1,2,0.0,0.0,0.0
21,1,1,3,0.0,0.0,0.0
21,1,2,1,0.7941000567790231,3.8761011266018324,4.670201183380856
21,1,2,2,2.794100056779023,2.0,4.794100056779023
21,1,2,3,2.0,2.0,4.0
21,1,3,1,0.0,0.0,0.0
21,1,3,2,0.0,0.0,0.0
21,1,3,3,0.0,2.0,2.0
21,1,4,1,0.0,0.0,0.0
21,1,4,2,0.0,0.0,0.0
21,1,4,3,0.0,2.0,2.0
21,1,5,1,0.0,0.0,0.0
21,1,5,2,0.0,0.0,0.0
21,1,5,3,0.0,2.0,2.0
21,1,6,1,0.0,0.0,0.0
21,1,6,2,0.0,0.0,0.0
21,1,6,3,0.0,2.0,2.0
21,1,7,1,0.0,0.0,0.0
21,1,7,2,0.0,0.0,0.0
21,1,7,3,0.0,2.0,2.0
21,1,8,1,0.0,0.0,0.0
21,1,8,2,0.0,0.0,0.0
21,1,8,3,0.0,2.0,2.0
21,1,9,1,0.0,0.0,0.0
21,1,9,2,0.0,0.0,0.0
21,1,9,3,0.0,2.0,2.0
21,1,10,1,0.0,0.0,0.0
21,1,10,2,0.0,0.0,0.0
21,1,10,3,0.0,2.0,2.0
21,1,11,1,0.0,0.0,0.0
21,1,11,2,0.0,0.0,0.0
21,1,11,3,0.0,2.0,2.0
21,1,12,1,0.0,0.0,0.0
21,1,12,2,0.0,0.0,0.0
21,1,12,3,0.0,2.0,2.0
21,1,13,1,0.0,0.0,0.0
21,1,13,2,0.0,0.0,0.0
21,1,13,3,0.0,2.0,2.0
21,1,14,1,0.0,0.0,0.0
21,1,14,2,0.0,0.0,0.0
21,1,14,3,0.0,2.0,2.0
21,1,15,1,0.0,0.0,0.0
21,1,15,2,0.0,0.0,0.0
21,1,15,3,0.0,2.0,2.0
21,1,16,1,0.0,0.0,0.0
21,1,16,2,0.0,0.0,0.0
21,1,16,3,0.0,2.0,2.0
21,1,17,1,0.0,0.0,0.0
21,1,17,2,0.0,0.0,0.0
21,1,17,3,0.0,2.0,2.0
21,1,18,1,0.0,0.0,0.0
21,1,18,2,0.0,0.0,0.0
21,1,18,3,0.0,0.0,0.0
21,1,19,1,0.0,0.0,0.0
21,1,19,2,0.0,0.0,0.0
21,1,19,3,0.0,0.0,0.0
21,1,20,1,0.0,0.0,0.0
21,1,20,2,0.0,0.0,0.0
21,1,20,3,0.0,0.0,0.0
22,3,1,1,3.8761011266018324,3.8761011266018324,7.752202253203665
22,3,1,2,0.0,0.0,0.0
22,3,1,3,0.0,0.0,0.0
22,3,2,1,3.8761011266018324,3.8761011266018324,7.752202253203665
22,3,2,2,0.0,0.0,0.0
22,3,2,3,0.0,0.0,0.0
22,3,3,1,0.0,3.8761011266018324,3.8761011266018324
22,3,3,2,0.0,0.0,0.0
22,3,3,3,0.0,0.0,0.0
22,3,4,1,0.0,3.8761011266018324,3.8761011266018324
22,3,4,2,0.0,0.0,0.0
22,3,4,3,0.0,0.0,0.0
22,3,5,1,0.0,3.8761011266018324,3.8761011266018324
22,3,5,2,3.8761011266018324,3.8761011266018324,7.752202253203665
22,3,5,3,0.0,0.0,0.0
22,3,6,1,0.0,3.8761011266018324,3.8761011266018324
22,3,6,2,0.0,0.0,0.0
22,3,6,3,0.0,0.0,0.0
22,3,7,1,0.0,3.8761011266018324,3.8761011266018324
22,3,7,2,0.0,0.0,0.0
22,3,7,3,0.0,0.0,0.0
22,3,8,1,0.0,3.8761011266018324,3.8761011266018324
22,3,8,2,0.0,0.0,0.0
22,3,8,3,0.0,0.0,0.0
22,3,9,1,0.0,3.8761011266018324,3.8761011266018324
22,3,9,2,0.0,0.0,0.0
22,3,9,3,0.0,0.0,0.0
22,3,10,1,0.0,3.8761011266018324,3.8761011266018324
22,3,10,2,0.0,3.8761011266018324,3.8761011266018324
22,3,10,3,0.0,0.0,0.0
22,3,11,1,0.0,0.0,0.0
22,3,11,2,0.0,3.8761011266018324,3.8761011266018324
22,3,11,3,2.0,2.0,4.0
22,3,12,1,0.0,3.8761011266018324,3.8761011266018324
22,3,12,2,0.0,0.0,0.0
22,3,12,3,0.0,0.0,0.0
22,3,13,1,0.0,3.8761011266018324,3.8761011266018324
22,3,13,2,0.0,0.0,0.0
22,3,13,3,0.0,0.0,0.0
22,3,14,1,0.0,3.8761011266018324,3.8761011266018324
22,3,14,2,0.0,3.8761011266018324,3.8761011266018324
22,3,14,3,0.0,0.0,0.0
22,3,15,1,0.0,3.8761011266018324,3.8761011266018324
22,3,15,2,0.0,0.0,0.0
22,3,15,3,0.0,0.0,0.0
22,3,16,1,0.0,3.8761011266018324,3.8761011266018324
22,3,16,2,0.0,3.8761011266018324,3.8761011266018324
22,3,16,3,0.0,0.0,0.0
22,3,17,1,0.0,3.8761011266018324,3.8761011266018324
22,3,17,2,0.0,0.0,0.0
22,3,17,3,0.0,0.0,0.0
22,3,18,1,0.0,3.8761011266018324,3.8761011266018324
22,3,18,2,0.0,3.8761011266018324,3.8761011266018324
22,3,18,3,0.0,0.0,0.0
22,3,19,1,0.0,0.0,0.0
22,3,19,2,0.0,3.8761011266018324,3.8761011266018324
22,3,19,3,0.0,2.0,2.0
22,3,20,1,0.0,0.0,0.0
22,3,20,2,0.0,0.0,0.0
22,3,20,3,0.0,2.0,2.0
22,2,1,1,4.670201183380856,3.8761011266018324,8.54630230998269
22,2,1,2,3.8761011266018324,3.8761011266018324,7.752202253203665
22,2,1,3,0.0,0.0,0.0
22,2,2,1,0.0,0.0,0.0
22,2,2,2,0.0,3.8761011266018324,3.8761011266018324
22,2,2,3,0.0,0.0,0.0
22,2,3,1,0.0,0.0,0.0
22,2,3,2,0.0,3.8761011266018324,3.8761011266018324
22,2,3,3,0.0,0.0,0.0
22,2,4,1,0.0,0.0,0.0
22,2,4,2,0.0,3.8761011266018324,3.8761011266018324
22,2,4,3,0.0,0.0,0.0
22,2,5,1,0.0,0.0,0.0
22,2,5,2,0.0,3.8761011266018324,3.8761011266018324
22,2,5,3,0.0,0.0,0.0
22,2,6,1,0.0,0.0,0.0
22,2,6,2,0.0,3.8761011266018324,3.8761011266018324
22,2,6,3,2.0,2.0,4.0
22,2,7,1,0.7941000567790231,3.8761011266018324,4.670201183380856
22,2,7,2,0.0,0.0,0.0
22,2,7,3,0.0,0.0,0.0
22,2,8,1,0.7941000567790231,3.8761011266018324,4.670201183380856
22,2,8,2,0.0,3.8761011266018324,3.8761011266018324
22,2,8,3,0.0,0.0,0.0
22,2,9,1,0.0,0.0,0.0
22,2,9,2,0.0,3.8761011266018324,3.8761011266018324
22,2,9,3,0.0,0.0,0.0
22,2,10,1,0.0,0.0,0.0
22,2,10,2,0.0,3.8761011266018324,3.8761011266018324
22,2,10,3,0.0,0.0,0.0
22,2,11,1,0.0,0.0,0.0
22,2,11,2,0.0,3.8761011266018324,3.8761011266018324
22,2,11,3,0.0,0.0,0.0
22,2,12,1,0.0,0.0,0.0
22,2,12,2,0.0,3.8761011266018324,3.8761011266018324
22,2,12,3,0.0,0.0,0.0
22,2,13,1,0.0,0.0,0.0
22,2,13,2,0.0,3.8761011266018324,3.8761011266018324
22,2,13,3,0.0,0.0,0.0
22,2,14,1,0.0,0.0,0.0
22,2,14,2,0.0,3.8761011266018324,3.8761011266018324
22,2,14,3,0.0,0.0,0.0
22,2,15,1,0.0,0.0,0.0
22,2,15,2,0.0,3.8761011266018324,3.8761011266018324
22,2,15,3,0.0,0.0,0.0
22,2,16,1,0.0,0.0,0.0
22,2,16,2,0.0,3.8761011266018324,3.8761011266018324
22,2,16,3,0.0,0.0,0.0
22,2,17,1,0.0,0.0,0.0
22,2,17,2,0.0,3.8761011266018324,3.8761011266018324
22,2,17,3,0.0,0.0,0.0
22,2,18,1,0.0,0.0,0.0
22,2,18,2,0.0,3.8761011266018324,3.8761011266018324
22,2,18,3,0.0,2.0,2.0
22,2,19,1,0.0,0.0,0.0
22,2,19,2,0.0,0.0,0.0
22,2,19,3,0.0,2.0,2.0
22,2,20,1,0.7941000567790231,3.8761011266018324,4.670201183380856
22,2,20,2,0.0,3.8761011266018324,3.8761011266018324
22,2,20,3,0.0,0.0,0.0
22,1,1,1,4.670201183380856,3.8761011266018324,8.54630230998269
22,1,1,2,0.0,0.0,0.0
22,1,1,3,0.0,0.0,0.0
22,1,2,1,0.7941000567790231,3.8761011266018324,4.670201183380856
22,1,2,2,0.0,0.0,0.0
22,1,2,3,0.0,0.0,0.0
22,1,3,1,0.7941000567790231,3.8761011266018324,4.670201183380856
22,1,3,2,0.0,0.0,0.0
22,1,3,3,0.0,0.0,0.0
