,sub,trial_num,trial_num_within_goal,current_state,decision,got_to_goal,got_to_goal_last,goal_switch,control_regressor,RT,eligible_decisions_accuracy,retrieved_cached,planning_depth,delayed_planning,choices,worry,optimally_delayed,optimally_control_choice,optimally_delayed_last
57,sub-001.csv,-0.2033898305084746,18,images/car.png,3,1,1,1,1,-1.252113179653871,0,1,3,0,left,30,1,1,1
58,sub-001.csv,-0.1694915254237288,19,images/car.png,3,1,1,1,1,-1.2275826699650698,0,0,3,0,left,30,1,1,1
59,sub-001.csv,-0.13559322033898305,20,images/car.png,3,1,1,1,1,-0.22189433191377778,0,0,3,0,left,30,1,1,1
60,sub-002.csv,-0.9491525423728814,1,start,1,0,0,1,1,1.2090797416940806,1,0,3,1,right,30,1,1,0
61,sub-002.csv,-0.9152542372881356,2,start,1,0,0,1,1,0.9521596802883978,1,0,3,1,left,30,1,1,1
62,sub-002.csv,-0.8305084745762712,3,start,1,0,0,1,1,1.2715847227359558,1,0,3,1,right,30,1,1,1
63,sub-002.csv,-0.7966101694915254,4,start,1,0,0,1,1,0.41104948640206496,1,0,3,1,left,30,1,1,1
64,sub-002.csv,-0.7796610169491526,5,start,1,0,0,0,1,0.8909318974072649,1,0,3,1,right,30,1,1,1
65,sub-002.csv,-0.7627118644067796,6,start,1,1,0,0,1,0.360746643308786,1,1,3,1,right,30,1,1,1
66,sub-002.csv,-0.6949152542372882,7,start,1,1,1,1,1,0.25021382283687305,1,1,3,1,right,30,1,1,1
67,sub-002.csv,-0.6779661016949152,8,start,1,1,1,0,1,0.8187661019841037,1,1,3,1,right,30,1,1,1
68,sub-002.csv,-0.6271186440677966,9,start,1,1,1,1,1,1.4496681417104662,1,1,3,1,right,30,1,1,1
69,sub-002.csv,-0.6101694915254238,10,start,1,1,1,0,1,0.27717708780663336,1,1,3,1,right,30,1,1,1
70,sub-002.csv,-0.559322033898305,11,start,1,1,1,1,1,0.397768901473694,1,1,3,1,right,30,1,1,1
71,sub-002.csv,-0.3898305084745763,12,start,1,1,1,1,1,0.3568349311400976,1,1,3,1,right,30,1,1,1
72,sub-002.csv,-0.3220338983050847,13,start,1,1,1,1,1,0.43883540758327005,1,1,3,1,right,30,1,1,1
73,sub-002.csv,-0.2711864406779661,14,start,1,1,1,1,1,1.4627460132802217,1,1,3,1,right,30,1,1,1
74,sub-002.csv,-0.15254237288135594,15,start,1,1,1,1,1,0.6315376989282541,1,1,3,1,right,30,1,1,1
75,sub-002.csv,-0.0847457627118644,16,start,1,0,1,1,1,-0.6273594400219421,1,0,3,1,left,30,1,1,1
76,sub-002.csv,-0.06779661016949153,17,start,1,1,0,0,1,1.1098159591754349,1,0,3,1,right,30,1,1,1
77,sub-002.csv,-0.05084745762711865,18,start,1,1,1,0,1,0.32851206694003626,1,1,3,1,right,30,1,1,1
78,sub-002.csv,-0.03389830508474576,19,start,1,1,1,0,1,0.0007996801705642441,1,1,3,1,right,30,1,1,1
79,sub-002.csv,0.0,20,start,1,1,1,1,1,0.08194858264716733,1,1,3,1,right,30,1,1,1
80,sub-002.csv,-0.9491525423728814,1,images/toothbrush.png,2,0,1,1,1,0.24467018185848982,1,0,3,0,right,30,1,1,1
81,sub-002.csv,-0.9152542372881356,2,images/baby.png,2,0,0,1,1,0.6334502533018179,0,0,3,0,right,30,1,1,1
82,sub-002.csv,-0.8305084745762712,3,images/toothbrush.png,2,0,0,1,1,0.8033907546587045,1,1,3,0,right,30,1,1,1
83,sub-002.csv,-0.7966101694915254,4,images/baby.png,2,0,0,1,1,0.7909995807274499,0,1,3,0,right,30,1,1,1
84,sub-002.csv,-0.7796610169491526,5,images/toothbrush.png,2,0,0,0,1,0.7812038443802285,1,1,3,0,right,30,1,1,1
85,sub-002.csv,-0.7627118644067796,6,images/toothbrush.png,2,1,0,0,1,0.22721525068426354,1,0,3,0,left,30,1,1,1
86,sub-002.csv,-0.6949152542372882,7,images/toothbrush.png,2,1,1,1,1,-0.6626179755251225,1,1,3,0,left,30,1,1,1
87,sub-002.csv,-0.6779661016949152,8,images/toothbrush.png,2,1,1,0,1,-0.40436571266486343,1,1,3,0,left,30,1,1,1
88,sub-002.csv,-0.6271186440677966,9,images/toothbrush.png,2,1,1,1,1,-0.4361820807702249,1,1,3,0,left,30,1,1,1
89,sub-002.csv,-0.6101694915254238,10,images/toothbrush.png,2,1,1,0,1,-0.5661621688054566,1,1,3,0,left,30,1,1,1
90,sub-002.csv,-0.559322033898305,11,images/toothbrush.png,2,1,1,1,1,-0.7954014145987017,1,1,3,0,left,30,1,1,1
91,sub-002.csv,-0.3898305084745763,12,images/toothbrush.png,2,1,1,1,1,-0.8749088940953859,1,1,3,0,left,30,1,1,1
92,sub-002.csv,-0.3220338983050847,13,images/toothbrush.png,2,1,1,1,1,-0.9975007872996983,1,1,3,0,left,30,1,1,1
93,sub-002.csv,-0.2711864406779661,14,images/toothbrush.png,2,1,1,1,1,-0.6418838866224038,1,1,3,0,left,30,1,1,1
94,sub-002.csv,-0.15254237288135594,15,images/toothbrush.png,2,1,1,1,1,-0.04520659283807923,1,1,3,0,left,30,1,1,1
95,sub-002.csv,-0.0847457627118644,16,images/baby.png,2,0,1,1,1,-0.8416471888783893,0,0,3,0,left,30,1,1,1
96,sub-002.csv,-0.06779661016949153,17,images/toothbrush.png,2,1,0,0,1,-1.1035243330291302,1,1,3,0,left,30,1,1,1
97,sub-002.csv,-0.05084745762711865,18,images/toothbrush.png,2,1,1,0,1,-1.0963149296194261,1,1,3,0,left,30,1,1,1
98,sub-002.csv,-0.03389830508474576,19,images/toothbrush.png,2,1,1,0,1,-1.2023075250068749,1,1,3,0,left,30,1,1,1
99,sub-002.csv,0.0,20,images/toothbrush.png,2,1,1,1,1,-0.20936392790583797,1,1,3,0,left,30,1,1,1
100,sub-002.csv,-0.9491525423728814,1,images/backpack.png,3,0,1,1,1,0.18273813667917077,0,0,3,0,right,30,1,1,1
101,sub-002.csv,-0.9152542372881356,2,images/bowtie.png,3,0,0,1,1,0.6425378627334033,0,0,3,0,right,30,1,1,1
102,sub-002.csv,-0.8305084745762712,3,images/backpack.png,3,0,0,1,1,1.8106139347425863,0,0,3,0,left,30,1,1,1
103,sub-002.csv,-0.7966101694915254,4,images/bowtie.png,3,0,0,1,1,0.5974069082791095,0,1,3,0,right,30,1,1,1
104,sub-002.csv,-0.7796610169491526,5,images/backpack.png,3,0,0,0,1,0.20920688557533662,0,0,3,0,right,30,1,1,1
105,sub-002.csv,-0.7627118644067796,6,images/car.png,3,1,0,0,1,0.5879533176814398,0,0,3,0,left,30,1,1,1
106,sub-002.csv,-0.6949152542372882,7,images/car.png,3,1,1,1,1,-0.022859294146082558,0,0,3,0,left,30,1,1,1
107,sub-002.csv,-0.6779661016949152,8,images/car.png,3,1,1,0,1,-0.5381968205621227,0,0,3,0,left,30,1,1,1
108,sub-002.csv,-0.6271186440677966,9,images/car.png,3,1,1,1,1,0.07705362944229147,0,0,3,0,left,30,1,1,1
109,sub-002.csv,-0.6101694915254238,10,images/car.png,3,1,1,0,1,-0.6593256320844346,0,0,3,0,left,30,1,1,1
110,sub-002.csv,-0.559322033898305,11,images/car.png,3,1,1,1,1,-0.9260885743542661,0,0,3,0,left,30,1,1,1
111,sub-002.csv,-0.3898305084745763,12,images/car.png,3,1,1,1,1,-0.3158072361776291,0,0,3,0,left,30,1,1,1
112,sub-002.csv,-0.3220338983050847,13,images/car.png,3,1,1,1,1,-1.0981124136264586,0,1,3,0,left,30,1,1,1
113,sub-002.csv,-0.2711864406779661,14,images/car.png,3,1,1,1,1,-0.17066970405350712,0,1,3,0,left,30,1,1,1
114,sub-002.csv,-0.15254237288135594,15,images/car.png,3,1,1,1,1,-0.7881174181511722,0,0,3,0,left,30,1,1,1
115,sub-002.csv,-0.0847457627118644,16,images/backpack.png,3,0,1,1,1,0.2626719094476132,0,0,3,0,right,30,1,1,1
116,sub-002.csv,-0.06779661016949153,17,images/car.png,3,1,0,0,1,-1.101416216000844,0,1,3,0,left,30,1,1,1
117,sub-002.csv,-0.05084745762711865,18,images/car.png,3,1,1,0,1,-1.14601841106538,0,1,3,0,left,30,1,1,1
118,sub-002.csv,-0.03389830508474576,19,images/car.png,3,1,1,0,1,-1.201974801663263,0,1,3,0,left,30,1,1,1
119,sub-002.csv,0.0,20,images/car.png,3,1,1,1,1,-1.1504320373979062,0,1,3,0,left,30,1,1,1
120,sub-003.csv,-0.9491525423728814,1,start,1,0,0,1,1,0.2851037514369805,1,0,3,1,space,49,0,0,0
121,sub-003.csv,-0.847457627118644,2,start,1,0,0,1,1,0.6543543758407898,1,1,3,1,space,49,0,0,0
122,sub-003.csv,-0.8135593220338984,3,start,1,1,0,1,1,0.9364462380777194,1,0,3,1,right,49,1,1,0
123,sub-003.csv,-0.7457627118644068,4,start,1,1,1,1,1,0.4449421986503644,1,1,3,1,right,49,1,1,1
124,sub-003.csv,-0.6271186440677966,5,start,1,1,1,1,1,0.5976819887418791,1,1,3,1,right,49,1,1,1
125,sub-003.csv,-0.5254237288135594,6,start,1,1,1,1,1,0.06737823532994819,1,1,3,1,right,49,1,1,1
126,sub-003.csv,-0.4745762711864407,7,start,1,1,1,1,1,0.09057169818438696,1,1,3,1,right,49,1,1,1
127,sub-003.csv,-0.423728813559322,8,start,1,1,1,1,1,-0.14884809673641589,1,1,3,1,right,49,1,1,1
128,sub-003.csv,-0.4067796610169492,9,start,1,1,1,0,1,0.08718636167891596,1,1,3,1,right,49,1,1,1
129,sub-003.csv,-0.3220338983050847,10,start,1,1,1,1,1,0.46020578676562457,1,1,3,1,right,49,1,1,1
130,sub-003.csv,-0.3050847457627119,11,start,1,1,1,0,1,0.4567284020457059,1,1,3,1,right,49,1,1,1
131,sub-003.csv,-0.288135593220339,12,start,1,1,1,0,1,-0.19322073766295517,1,1,3,1,right,49,1,1,1
132,sub-003.csv,-0.23728813559322035,13,start,1,1,1,1,1,0.62716762162597,1,1,3,1,right,49,1,1,1
133,sub-003.csv,-0.2033898305084746,14,start,1,1,1,1,1,1.4777106057531704,1,1,3,1,right,49,1,1,1
134,sub-003.csv,-0.13559322033898305,15,start,1,1,1,1,1,-0.08490450709044402,1,1,3,1,right,49,1,1,1
135,sub-003.csv,-0.1016949152542373,16,start,1,1,1,1,1,-0.3771692389533171,1,1,3,1,right,49,1,1,1
136,sub-003.csv,-0.0847457627118644,17,start,1,1,1,0,1,0.14988444953729202,1,1,3,1,right,49,1,1,1
137,sub-003.csv,-0.06779661016949153,18,start,1,1,1,0,1,-0.1854865601371112,1,1,3,1,right,49,1,1,1
138,sub-003.csv,-0.03389830508474576,19,start,1,1,1,1,1,-0.2860833510880839,1,1,3,1,right,49,1,1,1
139,sub-003.csv,0.0,20,start,1,1,1,1,1,-0.3229638865964207,1,1,3,1,right,49,1,1,1
140,sub-003.csv,-0.9491525423728814,1,images/baby.png,2,0,1,1,1,0.7755102709850684,0,0,3,0,left,49,0,1,1
141,sub-003.csv,-0.847457627118644,2,images/baby.png,2,0,0,1,1,0.7038892770918473,0,1,3,0,left,49,0,1,0
142,sub-003.csv,-0.8135593220338984,3,images/toothbrush.png,2,1,0,1,1,-0.8608560249860545,1,0,3,0,left,49,1,1,0
143,sub-003.csv,-0.7457627118644068,4,images/toothbrush.png,2,1,1,1,1,-0.8615658321849086,1,1,3,0,left,49,1,1,1
144,sub-003.csv,-0.6271186440677966,5,images/toothbrush.png,2,1,1,1,1,-1.0808706071919527,1,1,3,0,left,49,1,1,1
145,sub-003.csv,-0.5254237288135594,6,images/toothbrush.png,2,1,1,1,1,-1.1946827574188432,1,1,3,0,left,49,1,1,1
146,sub-003.csv,-0.4745762711864407,7,images/toothbrush.png,2,1,1,1,1,-1.236495996031496,1,1,3,0,left,49,1,1,1
147,sub-003.csv,-0.423728813559322,8,images/toothbrush.png,2,1,1,1,1,-1.313415715707318,1,1,3,0,left,49,1,1,1
148,sub-003.csv,-0.4067796610169492,9,images/toothbrush.png,2,1,1,0,1,-1.2949922027131047,1,1,3,0,left,49,1,1,1
149,sub-003.csv,-0.3220338983050847,10,images/toothbrush.png,2,1,1,1,1,-1.4126383364594925,1,1,3,0,left,49,1,1,1
150,sub-003.csv,-0.3050847457627119,11,images/toothbrush.png,2,1,1,0,1,-1.7556204226121817,1,1,3,0,left,49,1,1,1
151,sub-003.csv,-0.288135593220339,12,images/toothbrush.png,2,1,1,0,1,-1.4779711496917947,1,1,3,0,left,49,1,1,1
152,sub-003.csv,-0.23728813559322035,13,images/toothbrush.png,2,1,1,1,1,-0.911800826601303,1,1,3,0,left,49,1,1,1
153,sub-003.csv,-0.2033898305084746,14,images/toothbrush.png,2,1,1,1,1,-1.5250967640003494,1,1,3,0,left,49,1,1,1
154,sub-003.csv,-0.13559322033898305,15,images/toothbrush.png,2,1,1,1,1,-0.9413521624695262,1,1,3,0,left,49,1,1,1
155,sub-003.csv,-0.1016949152542373,16,images/toothbrush.png,2,1,1,1,1,-1.0744075999712923,1,1,3,0,left,49,1,1,1
156,sub-003.csv,-0.0847457627118644,17,images/toothbrush.png,2,1,1,0,1,-0.840719545027081,1,1,3,0,left,49,1,1,1
157,sub-003.csv,-0.06779661016949153,18,images/toothbrush.png,2,1,1,0,1,0.3088807835927747,1,1,3,0,left,49,1,1,1
158,sub-003.csv,-0.03389830508474576,19,images/toothbrush.png,2,1,1,1,1,-1.3528595850336531,1,1,3,0,left,49,1,1,1
159,sub-003.csv,0.0,20,images/toothbrush.png,2,1,1,1,1,-1.7270959559023327,1,1,3,0,left,49,1,1,1
160,sub-003.csv,-0.9491525423728814,1,images/backpack.png,3,0,1,1,1,-0.15525128527129137,0,0,3,0,left,49,0,1,1
161,sub-003.csv,-0.847457627118644,2,images/backpack.png,3,0,0,1,1,-0.5079962967558309,0,0,3,0,left,49,0,1,0
162,sub-003.csv,-0.8135593220338984,3,images/car.png,3,1,0,1,1,-0.9490722213985346,0,0,3,0,left,49,1,1,0
163,sub-003.csv,-0.7457627118644068,4,images/car.png,3,1,1,1,1,-0.7980633505095052,0,0,3,0,left,49,1,1,1
164,sub-003.csv,-0.6271186440677966,5,images/car.png,3,1,1,1,1,-1.3874950816964096,0,0,3,0,left,49,1,1,1
165,sub-003.csv,-0.5254237288135594,6,images/car.png,3,1,1,1,1,-1.637323115923636,0,0,3,0,left,49,1,1,1
166,sub-003.csv,-0.4745762711864407,7,images/car.png,3,1,1,1,1,-1.817077277212345,0,0,3,0,left,49,1,1,1
167,sub-003.csv,-0.423728813559322,8,images/car.png,3,1,1,1,1,-1.9980459034758418,0,0,3,0,left,49,1,1,1
168,sub-003.csv,-0.4067796610169492,9,images/car.png,3,1,1,0,1,-1.783791299578878,0,0,3,0,left,49,1,1,1
169,sub-003.csv,-0.3220338983050847,10,images/car.png,3,1,1,1,1,-0.635822113940676,0,1,3,0,left,49,1,1,1
170,sub-003.csv,-0.3050847457627119,11,images/car.png,3,1,1,0,1,-1.6104384127676838,0,1,3,0,left,49,1,1,1
171,sub-003.csv,-0.288135593220339,12,images/car.png,3,1,1,0,1,-1.6560055482504352,0,1,3,0,left,49,1,1,1
172,sub-003.csv,-0.23728813559322035,13,images/car.png,3,1,1,1,1,-1.2626618006746155,0,0,3,0,left,49,1,1,1
173,sub-003.csv,-0.2033898305084746,14,images/car.png,3,1,1,1,1,-1.2086503938770472,0,1,3,0,left,49,1,1,1
174,sub-003.csv,-0.13559322033898305,15,images/car.png,3,1,1,1,1,-1.6044503709230613,0,0,3,0,left,49,1,1,1
175,sub-003.csv,-0.1016949152542373,16,images/car.png,3,1,1,1,1,-1.479726305912443,0,0,3,0,left,49,1,1,1
176,sub-003.csv,-0.0847457627118644,17,images/car.png,3,1,1,0,1,-1.6570537663757636,0,0,3,0,left,49,1,1,1
177,sub-003.csv,-0.06779661016949153,18,images/car.png,3,1,1,0,1,-1.7492748576218997,0,0,3,0,left,49,1,1,1
178,sub-003.csv,-0.03389830508474576,19,images/car.png,3,1,1,1,1,-1.6144504542576446,0,0,3,0,left,49,1,1,1
179,sub-003.csv,0.0,20,images/car.png,3,1,1,1,1,-1.9582864201233687,0,0,3,0,left,49,1,1,1
180,sub-004.csv,-0.9322033898305084,1,start,1,1,0,1,1,1.703001112612288,1,0,3,1,right,47,1,1,0
181,sub-004.csv,-0.8983050847457628,2,start,1,1,1,1,1,1.3681303904922195,1,1,3,1,right,47,1,1,1
182,sub-004.csv,-0.864406779661017,3,start,1,1,1,1,1,1.4708882349688246,1,1,3,1,right,47,1,1,1
183,sub-004.csv,-0.847457627118644,4,start,1,1,1,0,1,1.1341402947272552,1,1,3,1,right,47,1,1,1
184,sub-004.csv,-0.8305084745762712,5,start,1,1,1,0,1,0.29050308963848276,1,1,3,1,right,47,1,1,1
185,sub-004.csv,-0.7796610169491526,6,start,1,1,1,1,1,0.4162072046400665,1,1,3,1,right,47,1,1,1
186,sub-004.csv,-0.711864406779661,7,start,1,1,1,1,1,0.26290258108755804,1,1,3,1,right,47,1,1,1
187,sub-004.csv,-0.6610169491525424,8,start,1,1,1,1,1,0.5650296777795029,1,1,3,1,right,47,1,1,1
188,sub-004.csv,-0.559322033898305,9,start,1,1,1,1,1,0.17024897555968538,1,1,3,1,right,47,1,1,1
189,sub-004.csv,-0.5084745762711864,10,start,1,1,1,1,1,0.7541482021173442,1,1,3,1,right,47,1,1,1
190,sub-004.csv,-0.4915254237288136,11,start,1,1,1,0,1,0.1444466043650281,1,1,3,1,right,47,1,1,1
191,sub-004.csv,-0.4576271186440678,12,start,1,1,1,1,1,0.017250353406527672,1,1,3,1,right,47,1,1,1
192,sub-004.csv,-0.423728813559322,13,start,1,1,1,1,1,0.13993584029751666,1,1,3,1,right,47,1,1,1
193,sub-004.csv,-0.4067796610169492,14,start,1,1,1,0,1,0.04917104400644938,1,1,3,1,right,47,1,1,1
194,sub-004.csv,-0.3389830508474576,15,start,1,1,1,1,1,0.23712534883462869,1,1,3,1,right,47,1,1,1
195,sub-004.csv,-0.3220338983050847,16,start,1,1,1,0,1,0.12997507642174547,1,1,3,1,right,47,1,1,1
196,sub-004.csv,-0.3050847457627119,17,start,1,1,1,0,1,0.023032699110572784,1,1,3,1,right,47,1,1,1
197,sub-004.csv,-0.22033898305084745,18,start,1,1,1,1,1,0.20343052000418982,1,1,3,1,right,47,1,1,1
198,sub-004.csv,-0.01694915254237288,19,start,1,1,1,1,1,0.054204054013512186,1,1,3,1,right,47,1,1,1
199,sub-004.csv,0.0,20,start,1,1,1,0,1,0.18540014640355207,1,1,3,1,right,47,1,1,1
200,sub-004.csv,-0.9322033898305084,1,images/toothbrush.png,2,1,1,1,1,-0.02132578671475243,1,0,3,0,left,47,1,1,1
201,sub-004.csv,-0.8983050847457628,2,images/toothbrush.png,2,1,1,1,1,0.39857475740341025,1,1,3,0,left,47,1,1,1
202,sub-004.csv,-0.864406779661017,3,images/toothbrush.png,2,1,1,1,1,0.24927902491883552,1,1,3,0,left,47,1,1,1
203,sub-004.csv,-0.847457627118644,4,images/toothbrush.png,2,1,1,0,1,0.17739276355720185,1,1,3,0,left,47,1,1,1
204,sub-004.csv,-0.8305084745762712,5,images/toothbrush.png,2,1,1,0,1,-0.8446679882011876,1,1,3,0,left,47,1,1,1
205,sub-004.csv,-0.7796610169491526,6,images/toothbrush.png,2,1,1,1,1,-0.8551956325143442,1,1,3,0,left,47,1,1,1
206,sub-004.csv,-0.711864406779661,7,images/toothbrush.png,2,1,1,1,1,-0.9816295731824954,1,1,3,0,left,47,1,1,1
207,sub-004.csv,-0.6610169491525424,8,images/toothbrush.png,2,1,1,1,1,-0.22451949749414074,1,1,3,0,left,47,1,1,1
208,sub-004.csv,-0.559322033898305,9,images/toothbrush.png,2,1,1,1,1,-0.3762947308083845,1,1,3,0,left,47,1,1,1
209,sub-004.csv,-0.5084745762711864,10,images/toothbrush.png,2,1,1,1,1,0.034980968895245594,1,1,3,0,left,47,1,1,1
210,sub-004.csv,-0.4915254237288136,11,images/toothbrush.png,2,1,1,0,1,-0.15548490284039498,1,1,3,0,left,47,1,1,1
