sub,planning_depth,trial_num_within_goal,decision,rollouts,control,b1,b2,RT_sec,RT,delayed_planning,goal_switch,control_regressor
9,3,13,3,0.0,1,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,1.0
9,3,14,1,6.514133911289698,1,0.8142667389112123,0.1727027821953382,2.654240173386909,0.9761584266863288,1,0,1.0
9,3,14,2,0.0,1,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,1.0
9,3,14,3,0.0,1,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,1.0
9,3,15,1,6.514133911289698,1,0.8142667389112123,0.1727027821953382,2.654240173386909,0.9761584266863288,1,0,1.0
9,3,15,2,0.0,1,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,1.0
9,3,15,3,0.0,1,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,1.0
9,3,16,1,6.514133911289698,1,0.8142667389112123,0.1727027821953382,2.654240173386909,0.9761584266863288,1,0,1.0
9,3,16,2,0.0,1,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,1.0
9,3,16,3,0.0,1,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,1.0
9,3,17,1,6.514133911289698,1,0.8142667389112123,0.1727027821953382,2.654240173386909,0.9761584266863288,1,0,1.0
9,3,17,2,0.0,1,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,1.0
9,3,17,3,0.0,1,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,1.0
9,3,18,1,6.514133911289698,1,0.8142667389112123,0.1727027821953382,2.654240173386909,0.9761584266863288,1,0,1.0
9,3,18,2,0.0,1,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,1.0
9,3,18,3,0.0,1,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,1.0
9,3,19,1,6.514133911289698,1,0.8142667389112123,0.1727027821953382,2.654240173386909,0.9761584266863288,1,0,1.0
9,3,19,2,0.0,1,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,1.0
9,3,19,3,0.0,1,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,1.0
9,3,20,1,6.514133911289698,1,0.8142667389112123,0.1727027821953382,2.654240173386909,0.9761584266863288,1,0,1.0
9,3,20,2,0.0,1,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,1.0
9,3,20,3,0.0,1,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,1.0
9,2,1,1,8.690811128781352,0,0.8142667389112123,0.1727027821953382,3.3072433386344056,1.196115014187761,0,1,0.0
9,2,1,2,8.0,1,0.8142667389112123,0.1727027821953382,3.0999999999999996,1.1314021114911004,1,1,1.0
9,2,1,3,0.0,1,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,1,1.0
9,2,2,1,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,2,2,2,4.0,1,0.8142667389112123,0.1727027821953382,1.9,0.6418538861723947,1,0,1.0
9,2,2,3,0.0,1,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,1.0
9,2,3,1,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,2,3,2,4.0,1,0.8142667389112123,0.1727027821953382,1.9,0.6418538861723947,1,0,1.0
9,2,3,3,0.0,1,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,1.0
9,2,4,1,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,2,4,2,4.0,1,0.8142667389112123,0.1727027821953382,1.9,0.6418538861723947,1,0,1.0
9,2,4,3,0.0,1,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,1.0
9,2,5,1,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,2,5,2,4.0,1,0.8142667389112123,0.1727027821953382,1.9,0.6418538861723947,1,0,1.0
9,2,5,3,0.0,1,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,1.0
9,2,6,1,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,2,6,2,4.0,1,0.8142667389112123,0.1727027821953382,1.9,0.6418538861723947,1,0,1.0
9,2,6,3,0.0,1,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,1.0
9,2,7,1,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,2,7,2,4.0,1,0.8142667389112123,0.1727027821953382,1.9,0.6418538861723947,1,0,1.0
9,2,7,3,0.0,1,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,1.0
9,2,8,1,0.0,0,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,0.0
9,2,8,2,4.0,1,0.8142667389112123,0.1727027821953382,1.9,0.6418538861723947,1,0,1.0
9,2,8,3,0.0,1,0.8142667389112123,0.1727027821953382,0.7,-0.35667494393873245,0,0,1.0
